city_name,job_id,benefits,bid,campaign_budget,campaign_id,company_logo,company_name,description,feed_id,lat,lon,major_category,minor_category,pay_currentcy,pay_from,pay_option,pay_to,pay_type,postal_code,requirements,state,status,title,work_schedule
Elmhurst,238,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days', 'Retirement benefit or accounts']",0,,11,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.7389,-73.8786,Capital Markets,Trader,,2000,0,,1,11373,"['C#', 'Javascript']",New York,2,Job 436,Part Time
Elmhurst,203,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,91,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Dessc,,40.7389,-73.8786,Capital Markets,Trader,,2000,0,,1,11373,"['Javascript', 'C#']",New York,1,Job 1156,Full Time
Elmhurst,194,"['Health insurance', 'Life insurance', 'Flexible and remote working options']",0,,90,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,This is description,,40.7389,-73.8786,Capital Markets,Trader,,2000,0,,1,11373,"['Javascript', 'C#']",New York,1,Job 957,Full Time
Elmhurst,164,"['Health insurance', 'Life insurance']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,40.7389,-73.8786,Capital Markets,Trader,,1212,0,,1,11373,['Javascript'],New York,2,Job 342,Full Time
Elmhurst,94,"['Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,5,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123,,40.7389,-73.8786,Capital Markets,Trader,,,,,,11373,"['Javascript', 'C#']",New York,1,123,Part Time
Elmhurst,85,['Paid time off (PTO) such as sick day and vacation days'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,40.7389,-73.8786,Capital Markets,Trader,,,,,,11373,['Javascript'],New York,2,123,Full Time
Plano,141,['Health insurance'],0,,33,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,22,,33.091,-96.7413,Capital Markets,Financial Sales / Broker,,,,,,75025,['Javascript'],Texas,1,test so luong,Part Time
Katy,1897,['Employee assistance programs(mental and emotional wellbing)'],0,,53,,FPT - managed,đâsdas,,29.8356,-95.7381,Capital Markets,Trader,,12,2,,1,77449,"['bb', 'mySql']",Texas,1,create job bt lta 726 1026,FULL_TIME
Katy,1857,"['PHP', 'Paid time off (PTO) such as sick day and vacation days']",0,,69,,Gotoro 10052 ,create job by lta 725 515,,29.8356,-95.7381,Capital Markets,Financial Sales / Broker,,1234,2,,1,77449,"['mySql', 'aa']",Texas,1,create job by lta 725 515,FULL_TIME
Katy,1856,['Employee assistance programs(mental and emotional wellbing)'],0,,69,,Gotoro 10052 ,create job by lta 725 508,,29.8356,-95.7381,Construction / Facilities,Line Worker,,123333,2,,1,77449,"['C#', 'bb']",Texas,1,create job by lta 725 508 111,PART_TIME
Katy,1850,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,69,,Gotoro 10052 ,create job by lta 725 507,,29.8356,-95.7381,Capital Markets,Trader,,12333,2,,1,77449,"['C#', 'Sleep']",Texas,1,create job by lta 725 507,FULL_TIME
Katy,1816,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.8356,-95.7381,Finance,Financial Advisor,,2000,2,,1,77449,['mySql'],Texas,1,Data Analyst,FULL_TIME
Katy,1527,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",601800a53111c9bfeef6bd826664a0bff0958d79,29.8356,-95.7381,Finance,Financial Advisor,,2000,0,,1,77449,['mySql'],Texas,1,Data Analyst,FULL_TIME
Katy,1504,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.8356,-95.7381,Finance,Financial Advisor,,2000,2,,1,77449,['mySql'],Texas,1,Data Analyst,FULL_TIME
Katy,1334,"['Retirement benefit or accounts', 'Flexible and remote working options']",0,,53,,FPT - managed,create job 721 456,,29.8356,-95.7381,Education / Higher Education,Professor,,1233,2,,1,77449,"['C#', 'Sleep']",Texas,1,create job 721 456,Full Time
Katy,1332,"['Retirement benefit or accounts', 'Flexible and remote working options']",0,,53,,FPT - managed,create job 721 456,,29.8356,-95.7381,Education / Higher Education,Professor,,1233,2,,1,77449,"['C#', 'Sleep']",Texas,1,create job 721 456,Full Time
Katy,1331,['Flexible and remote working options'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job by lta check spin,,29.8356,-95.7381,Construction / Facilities,Line Worker,,1234,0,,1,77449,"['mySql', 'bb']",Texas,1,create job by lta check spin,Full Time
Katy,1317,['Flexible and remote working options'],0,,53,,FPT - managed,create job description,,29.8356,-95.7381,Construction / Facilities,Line Worker,,1234,2,,1,77449,"['C#', 'Sleep']",Texas,2,create job title bt lta 328 721,Full Time
Katy,1184,"['Retirement benefit or accounts', 'Flexible and remote working options']",0,,4,,GOTORO,create job 719 203,,29.8356,-95.7381,Finance,Financial Advisor,,123,0,,1,77449,"['mySql', 'Sleep']",Texas,1,create job 719 203,Full Time
Katy,1144,['Retirement benefit or accounts'],0,,69,,Gotoro 10052 ,desc,,29.8356,-95.7381,Construction / Facilities,Highway Maintenance,,1000,0,,1,77449,['Sleep'],Texas,1,Job 0010,Contract
Katy,1033,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days']",0,,53,,FPT - managed,create job 715 408,,29.8356,-95.7381,Construction / Facilities,Demolitions,,1245,0,,1,77449,['mySql'],Texas,2,create job 715 408,Full Time
Katy,1031,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,53,,FPT - managed,create job 715 401,,29.8356,-95.7381,Construction / Facilities,Building Inspection,,1234,0,,1,77449,"['aa', 'bb']",Texas,2,create job 715 401 ,Full Time
Katy,1028,"['Employee assistance programs(mental and emotional wellbing)', 'Retirement benefit or accounts']",0,,53,,FPT - managed,create job 348 715,,29.8356,-95.7381,Construction / Facilities,Building Inspection,,1234,0,,1,77449,"['mySql', 'aa']",Texas,2,create job 715 352,Full Time
Katy,1016,['Flexible and remote working options'],0,,53,,FPT - managed,Desc,,29.8356,-95.7381,Construction / Facilities,Demolitions,,2000,2,,1,77449,['mySql'],Texas,2,Job1521157 123456789999999,PART_TIME
Katy,1008,['Life insurance'],0,,133,,FPT,Desc,,29.8356,-95.7381,Education / Higher Education,Enrollment / General,,2000,0,,1,77449,['Sleep'],Texas,1,Job1429157,Contract
Katy,984,"['Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options', 'Employee assistance programs(mental and emotional wellbing)']",0,,127,,FPT,aaa,,29.7433,-95.8286,Construction / Facilities,Demolitions,,1300,0,,1,77494,"['Javascript', 'mySql', 'aa']",Texas,1,FE Con meo,Full Time
Katy,958,"['Flexible and remote working options', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0,,57,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,FE,,29.7433,-95.8286,Construction / Facilities,Foreman,,1000,0,,1,77494,"['Javascript', 'Sleep']",Texas,2,FE 001,Full Time
Katy,957,"['Flexible and remote working options', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0,,57,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,FE,,29.8356,-95.7381,Construction / Facilities,Foreman,,1000,0,,1,77449,"['Javascript', 'Sleep']",Texas,2,FE 001,Full Time
Katy,955,"['Life insurance', 'Health insurance']",0,,57,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,100a á,,29.8356,-95.7381,Education / Higher Education,Professor,,1000,0,,1,77449,"['Javascript', 'C#']",Texas,1,alo,Full Time
Katy,926,"['Health insurance', 'Life insurance']",0,,122,,test,developer 1407 0933,,29.7463,-95.7383,Construction / Facilities,Foreman,,1000,0,,1,77450,"['mySql', 'Sleep']",Texas,1,developer 1407 0933,Part Time
Katy,925,"['Health insurance', 'Life insurance']",0,,122,,test,developer 1407 0933,,29.8356,-95.7381,Construction / Facilities,Foreman,,1000,0,,1,77449,"['mySql', 'Sleep']",Texas,1,developer 1407 0933,Part Time
Katy,917,"['Health insurance', 'Life insurance']",0,,122,,test,test 1407 0924,,29.7463,-95.7383,Construction / Facilities,Foreman,,1000,0,,1,77450,"['C#', 'Sleep']",Texas,1,test 1407 0924,Part Time
Katy,916,"['Health insurance', 'Life insurance']",0,,122,,test,test 1407 0924,,29.8356,-95.7381,Construction / Facilities,Foreman,,1000,0,,1,77449,"['C#', 'Sleep']",Texas,1,test 1407 0924,Part Time
Katy,908,['Flexible and remote working options'],0,,122,,test,job123123123344324,,29.7463,-95.7383,Construction / Facilities,Line Worker,,222,0,,1,77450,['C#'],Texas,1,job123123123344324,Part Time
Katy,907,['Flexible and remote working options'],0,,122,,test,job123123123344324,,29.8356,-95.7381,Construction / Facilities,Line Worker,,222,0,,1,77449,['C#'],Texas,1,job123123123344324,Part Time
Katy,849,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job test by lta 712 301,,29.8521,-95.8309,Construction / Facilities,Demolitions,,1234,0,,1,77493,"['bb', 'Sleep']",Texas,1,create job test by lta 712 301,Full Time
Katy,848,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job test by lta 712 301,,29.8356,-95.7381,Construction / Facilities,Demolitions,,1234,0,,1,77449,"['bb', 'Sleep']",Texas,1,create job test by lta 712 301,Full Time
Katy,841,['Paid time off (PTO) such as sick day and vacation days'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job test by lta 712 259,,29.8521,-95.8309,Construction / Facilities,Line Worker,,1241,0,,1,77493,"['C#', 'aa', 'Php']",Texas,1,create job test by lta 712 259,Part Time
Katy,840,['Paid time off (PTO) such as sick day and vacation days'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job test by lta 712 259,,29.8356,-95.7381,Construction / Facilities,Line Worker,,1241,0,,1,77449,"['C#', 'aa', 'Php']",Texas,1,create job test by lta 712 259,Part Time
Katy,775,['Health insurance'],0,,11,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,29.7463,-95.7383,Education / Higher Education,Speech Pathologist,,2222,0,,1,77450,['Javascript'],Texas,1,Job 1550,Part Time
Katy,774,['Health insurance'],0,,11,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,29.8356,-95.7381,Education / Higher Education,Speech Pathologist,,2222,0,,1,77449,['Javascript'],Texas,1,Job 1550,Part Time
Katy,723,['Paid time off (PTO) such as sick day and vacation days'],0,,54,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.747,-95.8217,Construction / Facilities,Demolitions,,1000,0,,1,77492,"['aa', 'C#', 'Sleep']",Texas,1,Job 0037,Part Time
Katy,722,['Paid time off (PTO) such as sick day and vacation days'],0,,54,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.8356,-95.7381,Construction / Facilities,Demolitions,,1000,0,,1,77449,"['aa', 'C#', 'Sleep']",Texas,1,Job 0037,Part Time
Katy,717,['PHP'],0,,51,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,29.747,-95.8217,Education / Higher Education,Teacher - Preschool,,1000,0,,1,77492,"['bb', 'Sleep']",Texas,1,Job 0003,Part Time
Katy,716,['PHP'],0,,51,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,29.8356,-95.7381,Education / Higher Education,Teacher - Preschool,,1000,0,,1,77449,"['bb', 'Sleep']",Texas,1,Job 0003,Part Time
Katy,699,"['Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,79,,Publisher Company,This is job description,,29.747,-95.8217,Construction / Facilities,Line Worker,,2000,0,,1,77492,"['Javascript', 'mySql']",Texas,1,Job 0000,Part Time
Katy,697,"['Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,79,,Publisher Company,This is job description,,29.8356,-95.7381,Construction / Facilities,Line Worker,,2000,0,,1,77449,"['Javascript', 'mySql']",Texas,1,Job 0000,Part Time
Katy,649,['Flexible and remote working options'],0,,5,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,29.7463,-95.7383,Construction / Facilities,Masonry - Finishing,,2000,0,,1,77450,['Javascript'],Texas,2,Job 1052,Full Time
Katy,634,['Health insurance'],0,,103,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.7463,-95.7383,Education / Higher Education,Teacher - Elementary / Primary,,2000,0,,1,77450,['C#'],Texas,2,Job 957,Part Time
Katy,627,['Paid time off (PTO) such as sick day and vacation days'],0,,103,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.7463,-95.7383,Executive,Regional / Divisional VP,,2000,0,,1,77450,['C#'],Texas,2,Job 2239,Part Time
Katy,626,['Paid time off (PTO) such as sick day and vacation days'],0,,103,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.7433,-95.8286,Executive,Regional / Divisional VP,,2000,0,,1,77494,['C#'],Texas,2,Job 2239,Part Time
Katy,605,"['Life insurance', 'Health insurance']",0,,58,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,PHP Full Stack BE,,29.7463,-95.7383,Construction / Facilities,HAZMAT,,1000,2,,1,77450,"['Sleep', 'Laravel']",Texas,2,PHP Full Stack BE,Full Time
Katy,583,['PHP'],0,,58,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,PHP Full Stack,,29.7433,-95.8286,Fitness / Recreational,Spa Services,,12345,2,,1,77494,"['C#', 'aa']",Texas,2,PHP Full Stack,Full Time
Katy,582,['Employee assistance programs(mental and emotional wellbing)'],0,,58,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Min ,,29.7433,-95.8286,Finance,Staff Accountant,,200,2,,1,77494,"['Php', 'Laravel']",Texas,2,Min ,Full Time
Katy,572,"['PHP', 'Retirement benefit or accounts']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,,29.7463,-95.7383,Government,City Official - Non Elected,,1000,0,,1,77450,['Php'],Texas,1,Java BE,Full Time
Katy,571,"['PHP', 'Retirement benefit or accounts']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,,29.7433,-95.8286,Government,City Official - Non Elected,,1000,0,,1,77494,['Php'],Texas,1,Java BE,Full Time
Katy,566,['Employee assistance programs(mental and emotional wellbing)'],0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,12,,29.7463,-95.7383,Finance,Auditors1,,100,0,,1,77450,"['Javascript', 'Php']",Texas,1,PHP FE,Part Time
Katy,510,"['Retirement benefit or accounts', 'Flexible and remote working options', 'Salary']",0,,101,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,29.8356,-95.7381,Emergency Services / Enforcement,Parking Enforcement,,2000,0,,1,77449,"['Javascript', 'Php', 'Laravel']",Texas,1,Job 1227,Part Time
Katy,496,"['Health insurance', 'Life insurance']",2.200000047683716,,100,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,0962fdfe9a9a0930e22fecc8c13535525e87f9c6,29.7463,-95.7383,Construction / Facilities,Foreman,,123,0,,1,77450,"['Javascript', 'C#']",Texas,1,123,Part Time
Katy,495,"['Health insurance', 'Life insurance']",0,,100,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,,29.7433,-95.8286,Construction / Facilities,Foreman,,123,0,,1,77494,"['Javascript', 'C#']",Texas,1,123,Part Time
Katy,487,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days']",0,,62,,Publisher Company,Desc,,29.8356,-95.7381,Construction / Facilities,Demolitions,,2000,0,,1,77449,"['C#', 'Javascript', 'Php']",Texas,1,Job 214,Part Time
Katy,461,"['Life insurance', 'SOS', 'Nha']",0,,55,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,29.7463,-95.7383,Education / Higher Education,Teacher - Preschool,,2000,0,,1,77450,"['Javascript', 'C#', 'aa', 'bb']",Texas,1,Job 1136,Full Time
Katy,443,"['Flexible and remote working options', 'Life insurance']",0,,58,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.7433,-95.8286,Construction / Facilities,Masonry - Finishing,,3000,0,,1,77494,['Sleep'],Texas,2,Job 452,Part Time
Katy,425,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,5,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,29.7433,-95.8286,Construction / Facilities,Finish Carpenter,,2000,0,,1,77494,"['Javascript', 'C#']",Texas,1,Job 338,Part Time
Katy,408,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.7433,-95.8286,Capital Markets,Trader,,2000,0,,1,77494,['Javascript'],Texas,2,Job 935,Part Time
Katy,383,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.7433,-95.8286,Capital Markets,Trader,,2000,0,,1,77494,['Javascript'],Texas,2,Job 935,Part Time
Katy,375,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.7433,-95.8286,Capital Markets,Trader,,2000,0,,1,77494,['Javascript'],Texas,2,Job 935,Part Time
Katy,355,['Retirement benefit or accounts'],0,,59,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.7433,-95.8286,Capital Markets,Trader,,2000,0,,1,77494,['mySql'],Texas,2,Job 1130,Part Time
Katy,338,"['Health insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days']",0,,15,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,29.7433,-95.8286,Capital Markets,Trader,,2000,0,,1,77494,"['Javascript', 'C#']",Texas,1,Job 1128,Full Time
Katy,209,"['Life insurance', 'Flexible and remote working options']",0,,4,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,29.747,-95.8217,Capital Markets,Trader,,1000,0,,1,77492,['Javascript'],Texas,2,Job 1141,Full Time
Katy,208,"['Life insurance', 'Flexible and remote working options']",0,,4,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,29.7433,-95.8286,Capital Markets,Trader,,1000,0,,1,77494,['Javascript'],Texas,2,Job 1141,Full Time
Katy,150,"['Life insurance', 'Health insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Frontend,,29.7463,-95.7383,Capital Markets,Trader,,1000,0,,1,77450,['Javascript'],Texas,1,Job Frontend,Full Time
Katy,149,"['Life insurance', 'Health insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0.699999988079071,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Frontend,2222,29.7433,-95.8286,Capital Markets,Trader,,1000,0,,1,77494,['Javascript'],Texas,2,Job Frontend,Full Time
Katy,48,['Paid time off (PTO) such as sick day and vacation days'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,29.7463,-95.7383,Capital Markets,Trader,,,,,,77450,['Javascript'],Texas,5,123,Full Time
Katy,44,['Paid time off (PTO) such as sick day and vacation days'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,29.7433,-95.8286,Capital Markets,Trader,,,,,,77494,['Javascript'],Texas,2,123,Full Time
Katy,40,['Paid time off (PTO) such as sick day and vacation days'],2,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,14,29.7433,-95.8286,Capital Markets,Trader,,,,,,77494,['Javascript'],Texas,2,123,Full Time
Bakersfield,749,['Retirement benefit or accounts'],0,,117,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,this is a job,,35.2485,-118.936,Construction / Facilities,Line Worker,,5000,0,,1,93307,['C#'],California,1,Recruit IT BA,Full Time
Bakersfield,77,['Paid time off (PTO) such as sick day and vacation days'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,35.2485,-118.936,Capital Markets,Trader,,,,,,93307,['Javascript'],California,2,123,Full Time
Shingle Springs,1905,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,38.6111,-120.966,Construction / Facilities,Demolitions,,3000,0,,1,95682,"['Php', 'aa']",California,1,shipper,FULL_TIME
San Dimas,1359,['Life insurance'],0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,34.11,-117.81,Emergency Services / Enforcement,Personal / Private Security,,2000,0,,1,91773,['Sleep'],California,2,Job 1633,Part Time
El Dorado Hills,1901,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,38.6764,-121.058,Construction / Facilities,Demolitions,,3000,0,,1,95762,"['Php', 'aa']",California,1,shipper,FULL_TIME
Humble,1823,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.9482,-95.2599,Finance,Financial Advisor,,2000,2,,1,77396,['mySql'],Texas,1,Data Analyst,FULL_TIME
Humble,1534,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",2002f89476e56ae92bfede9a4b96a25753e706dc,29.9482,-95.2599,Finance,Financial Advisor,,2000,0,,1,77396,['mySql'],Texas,1,Data Analyst,FULL_TIME
Humble,579,"['PHP', 'Retirement benefit or accounts']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,,29.9482,-95.2599,Government,City Official - Non Elected,,1000,0,,1,77396,['Php'],Texas,1,Java BE,Full Time
Humble,503,"['Health insurance', 'Life insurance']",0,,100,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,,29.9482,-95.2599,Construction / Facilities,Foreman,,123,0,,1,77396,"['Javascript', 'C#']",Texas,1,123,Part Time
Humble,469,"['Life insurance', 'SOS', 'Nha']",0,,55,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,29.9482,-95.2599,Education / Higher Education,Teacher - Preschool,,2000,0,,1,77396,"['Javascript', 'C#', 'aa', 'bb']",Texas,1,Job 1136,Full Time
