create_time,bid,bn,campaign_id,cd,custom_track,de,dl,dt,ed,ev,group_id,id,job_id,md,publisher_id,rl,sr,ts,tz,ua,uid,utm_campaign,utm_content,utm_medium,utm_source,utm_term,v,vp
4e2256c0-0c00-11ed-83a4-7aebf12081ef,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/e0f53eb2e2e311bf78cd2be749f7673b1799729d?param1=1531&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1531"",""publisherId"":""1""}",2,,,1531,true,1,,1366x768,2022-07-25 09:58:17.281,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x625
2bf6c5c0-0252-11ed-ab62-bbbd90571847,,Chrome 103,,30,,UTF-8,http://150.136.2.86/candidate-portal/notification/settings,CandidatePortal,,1,,,,true,,http://150.136.2.86/candidate-portal/messages,1440x900,2022-07-13 02:19:06.181,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-i7wbmpwo-l4pokrao,,,,,,1,1440x797
76468d40-0bfd-11ed-9624-07cafac7a0da,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,true,1,,1366x768,2022-07-25 09:37:56.146,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
40c174e0-fea2-11ec-b952-334bc943b0d1,2,Chrome 103,4,24,,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,,1,,,98,true,1,,1366x768,2022-07-08 09:42:16.137,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
b733ea50-00ef-11ed-93f4-b5a0243768bb,,Chrome 103,,24,,UTF-8,http://localhost:4300/candidate-portal/,CandidatePortal,,1,,,,true,,http://localhost:4300/candidate-portal/,1920x1080,2022-07-11 08:01:48.702,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-9tivgsfi-l4rae1qy,,,,,,1,1858x944
8a550ef0-fea2-11ec-91a1-0e9811b98550,2,Chrome 103,4,24,,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,,1,,,98,true,1,,1366x768,2022-07-08 09:44:20.968,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
c956d020-0802-11ed-8478-1c2b0cb7d4cf,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/new-password?token=74f65700-2bef-410e-a105-1803c3a504ea&id=377,CandidatePortal,,1,,,,true,,,1366x768,2022-07-20 08:05:56.466,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-m8tpkuds-l4oxward,,,,,,1,1366x625
85fb7f70-0cb1-11ed-907a-8b11abe1e54a,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1533?jobId=1533&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1533"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,true,,,1366x768,2022-07-26 07:06:53.087,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-n0yirqcz-l61u0uk7,,,,,,1,1366x625
2e6df2f0-0073-11ed-9870-4aff98076b16,,Chrome 103,,24,alive,UTF-8,http://localhost:4200/candidate-portal/job/195,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""195"",""publisherId"":0,""userId"":123,""stayed_alive"":10}",2,,,,true,,,1536x864,2022-07-10 17:10:18.819,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
63c9d940-08bc-11ed-bc90-ebaabbd77ffb,,Chrome 103,,24,,UTF-8,http://localhost:4400/candidate-portal/job?what=123&where=,CandidatePortal,,1,,,,true,,http://localhost:4400/candidate-portal/job?what=123&where=,1920x1080,2022-07-21 06:14:33.747,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-9tivgsfi-l4rae1qy,,,,,,1,1920x944
3e18fd90-0bfd-11ed-9677-c30c10d84062,1,Chrome 103,48,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2,34,,188,true,1,,1366x768,2022-07-25 09:36:21.932,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
95562450-0bff-11ed-bc9e-9e0e45e9908f,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1533?jobId=1533&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1533"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,true,,,1366x768,2022-07-25 09:53:07.272,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x625
06dd5470-0077-11ed-a62e-f0a812231670,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":196,""publisherId"":0,""userId"":123}",2,,,,true,,,1536x864,2022-07-10 17:37:50.464,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
b14c8a80-fdc9-11ec-a001-8f73c361573f,,Chrome 102,,24,,UTF-8,http://localhost:4200/candidate-portal/confirm-interview,CandidatePortal,,1,,,,true,,http://localhost:4200/candidate-portal/confirm-interview,1920x1080,2022-07-07 07:52:04.448,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-2e0m174r-l4nx6s72,,,,html,,1,1341x976
cbbdec90-0b59-11ed-9178-30cc40a6d314,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,true,1,,1366x768,2022-07-24 14:06:21.677,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
fa189370-070c-11ed-a471-557982229e9a,,Chrome 103,,30,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1,,,,true,,,1440x900,2022-07-19 02:46:23.339,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-uom6q84q-l4qqefeo,,,,,,1,1420x689
2e3e61c0-fea2-11ec-b719-94788f8a205b,2,Chrome 103,4,24,,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,,1,,,98,true,1,,1366x768,2022-07-08 09:41:46.671,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
f70a1d30-0b39-11ed-8c4e-2e9da35e9875,,Chrome 103,,24,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/job/1?param1=2&param2=1,CandidatePortal,,1,,,,true,,,1366x768,2022-07-24 10:18:30.686,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-m5ngo83k-l5z62pzj,,,,,,1,1366x625
e8eb4c10-0c8d-11ed-acf1-fb1a437f8205,0,Chrome 103,151,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/c4e7a8a4ed3df2e76bd1eb80824e1a186ca7f0a1?param1=1103&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1103"",""publisherId"":""1""}",2,28,,1103,true,1,,1366x768,2022-07-26 02:51:56.248,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
ea00e570-0b06-11ed-9d84-5dbbc707939a,,Chrome 103,,30,,UTF-8,http://150.136.2.86/candidate-portal/job/134,CandidatePortal,,1,,,,true,,,1440x900,2022-07-24 04:13:03.715,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5ne05yca-l5yrdd7e,,,,,,1,1440x705
cdebbfc0-00ea-11ed-a015-bfd26ecb1b17,,Chrome 103,,24,click,UTF-8,http://150.136.2.86/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":2,""publisherId"":0,""userId"":116}",2,,,,true,,,1536x864,2022-07-11 07:26:35.260,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-0d5ciljy-l4pdlaxd,,,,,,1,1071x714
49276270-0bfe-11ed-ac87-bcf28f80b028,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,true,,,1366x768,2022-07-25 09:43:49.752,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
5d874dd0-0077-11ed-9785-db3b84ea838e,,Chrome 103,,24,alive,UTF-8,http://localhost:4200/candidate-portal/job/191,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""191"",""publisherId"":0,""userId"":123,""stayed_alive"":10}",2,,,,true,,,1536x864,2022-07-10 17:40:15.631,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
ec612970-0bff-11ed-91c4-c7eae75c3d76,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/700021a879721bc97b85d800ff96e8c72b3e9869?param1=1530&param2=1,CandidatePortal,,1,,,1530,true,1,,1366x768,2022-07-25 09:55:33.321,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
ec5ba430-fda6-11ec-8a6e-3bad00646fda,,Chrome 103,,24,alive,UTF-8,http://150.230.186.232/candidate-portal/job/187?jobId=187&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""187"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,true,,,1920x1080,2022-07-07 03:43:08.727,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-bekm4s4w-l5aghjrk,,,,,,1,866x725
3f15c680-07ff-11ed-ae5b-509e489a65b3,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1,,,,true,,,1280x720,2022-07-20 07:40:37.044,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-v5qn34cj-l5arstrk,,,,,,1,1280x609
1263ce80-0cb8-11ed-b974-410e9eac2388,,Chrome 103,,24,click,UTF-8,http://150.230.186.232/candidate-portal/job/2006,CandidatePortal,"{""customEvent"":""click"",""jobId"":2006,""publisherId"":0,""userId"":124}",2,,,,true,,,1366x768,2022-07-26 07:53:43.890,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c57bgj6z-l4p0kmsz,,,,,,1,1707x781
1348ca50-fea1-11ec-99b7-b61b3e5ac653,2,Chrome 103,4,24,click,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""98"",""publisherId"":""1""}",2,,,98,true,1,,1366x768,2022-07-08 09:33:52.234,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
4a103be0-0b3a-11ed-8cee-79ceea01fd59,,Chrome 103,,24,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/job/1?param1=2&param2=1,CandidatePortal,,1,,,,true,,,1366x768,2022-07-24 10:20:50.001,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-m5ngo83k-l5z62pzj,,,,,,1,1366x625
c68f7e70-018e-11ed-9f67-cce6ea78e61e,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job/191,CandidatePortal,"{""customEvent"":""click"",""jobId"":191,""publisherId"":0,""userId"":123}",2,,,,true,,http://localhost:4200/candidate-portal/job,1920x1080,2022-07-12 03:00:24.322,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1367x929
24a3aaa0-0292-11ed-b39b-bf0e90966842,,Chrome 103,,30,conversion,UTF-8,http://150.136.2.86/candidate-portal/job/1020,CandidatePortal,"{""customEvent"":""conversion"",""jobId"":""1020"",""publisherId"":0,""userId"":234}",2,,,,true,,,1440x900,2022-07-13 09:57:01.940,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",1-tqze99b0-l5j4h561,,,,,,1,1440x789
ad74fea0-099b-11ed-ae10-5639de8d5138,,Chrome 103,,30,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/profile,CandidatePortal,,1,,,,true,,,1440x900,2022-07-22 08:52:54.941,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-37wlw8bf-l5ugf5ix,,,,,,1,815x797
0f55adc0-0c00-11ed-8a8d-7c6b5477cd63,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1530?jobId=1530&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1530"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,true,,,1366x768,2022-07-25 09:56:31.950,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
0bcee690-0853-11ed-95f4-f05de7e11384,,Chrome 102,,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/,CandidatePortal,,1,,,,true,,,1920x1080,2022-07-20 17:40:28.934,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-t4tqlljw-l5m9ph44,,,,,,1,1920x976
22efe7d0-0d61-11ed-b257-8a2dc7f8b33f,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/187?jobId=187&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""187"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,true,,,1366x768,2022-07-27 04:03:57.769,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
a5c8dff0-0bfd-11ed-b296-8bb2a70a1344,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,true,,,1366x768,2022-07-25 09:39:15.896,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
9ae54440-0caf-11ed-9a8c-46b3712a6db7,2,Chrome 103,4,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?param1=98&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""98"",""publisherId"":""1""}",2,,,98,true,1,,1366x768,2022-07-26 06:53:09.244,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
27619f40-0cb0-11ed-8d6a-e98ee064d5b8,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/601800a53111c9bfeef6bd826664a0bff0958d79?param1=1527&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1527"",""publisherId"":""1""}",2,,,1527,true,1,,1366x768,2022-07-26 06:57:04.960,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
1ec167c0-fda7-11ec-a715-bf5adb24cdaf,0,Chrome 103,48,24,,UTF-8,http://150.230.186.232/candidate-portal/job/52fe1ea5de8f95daf32f506315eaf022fec89350?r=&param1=187&param2=1,CandidatePortal,,1,,,187,true,1,,1920x1080,2022-07-07 03:44:32.889,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-bekm4s4w-l5aghjrk,,,,,,1,1103x929
9d35e590-0d60-11ed-8ea8-a6e6c882a73a,1,Chrome 103,93,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/ec972305bf4fd6cdf2b3701dbebc4a5385bd3258?param1=258&param2=1,CandidatePortal,,1,,,258,true,1,,1366x768,2022-07-27 04:00:13.672,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
47008300-0a0a-11ed-9d1f-c53931acbbfe,,Chrome 102,,24,click,UTF-8,http://localhost:4200/candidate-portal/job?what=FE&where=,CandidatePortal,"{""customEvent"":""click"",""jobId"":986,""publisherId"":0}",2,,,,true,,http://localhost:4200/candidate-portal/,1920x1080,2022-07-22 22:04:37.371,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1336x976
5e14edf0-038f-11ed-807a-2a070403f01a,,Chrome 96,,24,,UTF-8,http://150.136.2.86/candidate-portal/job/4b94ee1c3085dca1aa985d792bfaad0efe49f0f7?utm_source=&param1=289&param2=1,CandidatePortal,,1,,,,true,,,1920x1080,2022-07-14 16:09:41.057,-420,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",1-o23lt45w-l516d965,,,,,,1,1920x919
880e9800-0d61-11ed-9766-6db70a87309b,2,Chrome 103,4,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?param1=98&param2=1,CandidatePortal,,1,,,98,true,1,,1366x768,2022-07-27 04:06:47.679,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
80825e40-09ed-11ed-b6d3-d3488b3f91f1,,Chrome 102,,24,alive,UTF-8,http://localhost:4200/candidate-portal/job/243,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""243"",""publisherId"":0,""userId"":97,""stayed_alive"":10}",2,,,,true,,http://localhost:4200/candidate-portal/profile,1920x1080,2022-07-22 18:38:38.369,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,868x925
a09ce410-0188-11ed-adcf-6fbd6c47a9cb,,Chrome 103,,30,,UTF-8,http://150.136.2.86/candidate-portal/profile,CandidatePortal,,1,,,,true,,http://150.136.2.86/candidate-portal/messages,1440x900,2022-07-12 02:16:23.626,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-i7wbmpwo-l4pokrao,,,,,,1,1440x797
dbea9b30-0a6a-11ed-b0d4-88e144f3573a,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,"{""customEvent"":""click"",""jobId"":95,""publisherId"":0,""userId"":409}",2,,,,true,,,1920x1080,2022-07-23 09:35:58.859,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-j806pz4h-l5xomouh,,,,,,1,1320x944
da8a8da0-00b4-11ed-9f9b-76cc56e70b96,,Chrome 88,,24,,UTF-8,http://150.136.2.86/candidate-portal/job/658,CandidatePortal,,1,,,,true,,,1366x768,2022-07-11 01:00:23.780,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",1-95myhxu2-l5g1flgk,,,,,,1,1366x768
d755a030-0ccf-11ed-8f11-3b9ff06df81f,,Chrome 103,,24,,UTF-8,http://129.213.68.90/candidate-portal/,CandidatePortal,,1,,,,true,,,1920x1080,2022-07-26 10:43:53.412,-600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71",1-ujd6r2st-l4p5wks4,,,,,,1,1567x808
c57d9050-0d62-11ed-bc69-0eb4d99a79b9,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/700021a879721bc97b85d800ff96e8c72b3e9869?param1=1530&param2=1,CandidatePortal,,1,,,1530,true,1,,1366x768,2022-07-27 04:15:40.242,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5bqarbwn-l633cyss,,,,,,1,1366x625
47777490-00f2-11ed-8ed5-b7cfe3d0cec9,,Chrome 103,,24,,UTF-8,http://localhost:4300/candidate-portal/,CandidatePortal,,1,,,,true,,,1920x1080,2022-07-11 08:20:09.445,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-9tivgsfi-l4rae1qy,,,,,,1,1858x944
c2c2f070-064c-11ed-b0e2-a33306aa32b1,,Chrome 103,,24,,UTF-8,"http://150.230.186.232/candidate-portal/confirm-interview?calendarId=22&availableId=92&jobId=187&publisherIds=4,1,2,3,5",CandidatePortal,,1,,,,true,,,1366x768,2022-07-18 03:50:22.871,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-57q5o7ss-l5q7l5sn,,,,,,1,1366x768
644f7250-00cc-11ed-973e-d2a2ce424f4a,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/campaign,CandidatePortal,,1,,,,true,,,1920x1080,2022-07-11 03:48:53.678,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-0d5ciljy-l4pdlaxd,,,,,,1,1920x929
08edcff0-0640-11ed-a348-8056d714b0c5,,Chrome 102,,24,,UTF-8,http://localhost:4200/,CandidatePortal,,1,,,,true,,,1920x1080,2022-07-18 02:19:21.372,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1920x976
572ff210-0c8f-11ed-8491-c60c34c8db0b,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1533?jobId=1533&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1533"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,true,,,1366x768,2022-07-26 03:02:11.062,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
